Symbol	Timeframe	ObsTime	RefTop	RefBot	Range	RefDir	Ext	RetracePips	RetracePct	Type	SeqType	InsideCount	LookaheadUsed	GapSize	HighMomentum	SameDirSupport	NearestFibPct	NearestFibDistPct	ValidSetup	InvalidReason	Volume	Spread_pips
NZDUSD	H4	2025-10-01T12:00:00	0.58197	0.57977	0.00220	Bull	0.58021	176.0	80.0000	Retracement	Single	0	1	0.00000	0	true	78.60	1.4000	true		12737	125.00
NZDUSD	H4	2025-10-01T00:00:00	0.58011	0.57911	0.00100	Bear	0.57981	70.0	70.0000	Retracement	Single	0	1	0.00000	0	true	61.80	8.2000	true		3960	125.00
NZDUSD	H4	2025-09-30T08:00:00	0.57931	0.57751	0.00180	Bull	0.57832	99.0	55.0000	Retracement	Single	0	1	0.00000	0	true	50.00	5.0000	true		11037	125.00
NZDUSD	H4	2025-09-30T04:00:00	0.57795	0.57702	0.00093	Bull	0.57751	44.0	47.3118	Retracement	Single	0	1	0.00000	0	true	50.00	2.6882	true		6755	125.00
NZDUSD	H4	2025-09-29T20:00:00	0.57890	0.57783	0.00107	Bear	0.57822	39.0	36.4486	Retracement	Single	0	1	0.00000	0	true	38.20	1.7514	true		2538	125.00
NZDUSD	H4	2025-09-29T16:00:00	0.57913	0.57788	0.00125	Bear	0.57890	102.0	81.6000	Retracement	Single	0	1	0.00000	0	true	78.60	3.0000	true		9232	125.00
NZDUSD	H4	2025-09-29T08:00:00	0.57908	0.57692	0.00216	Bull	0.57836	72.0	33.3333	Retracement	Single	0	1	0.00000	0	true	38.20	4.8667	true		7679	125.00
NZDUSD	H4	2025-09-29T04:00:00	0.57797	0.57585	0.00212	Bull	0.57692	105.0	49.5283	Retracement	Single	0	1	0.00000	0	true	50.00	0.4717	true		5313	125.00
NZDUSD	H4	2025-09-26T16:00:00	0.57685	0.57531	0.00154	Bull	0.57604	81.0	52.5974	Retracement	Single	0	1	0.00000	0	true	50.00	2.5974	true		12247	125.00
NZDUSD	H4	2025-09-26T04:00:00	0.57682	0.57544	0.00138	Bull	0.57591	91.0	65.9420	Retracement	Single	0	1	0.00000	0	true	61.80	4.1420	true		3951	125.00
NZDUSD	H4	2025-09-25T20:00:00	0.57953	0.57684	0.00269	Bear	0.57706	22.0	8.1784	Retracement	Single	0	1	0.00000	0	true	23.60	15.4216	true		5269	125.00
NZDUSD	H4	2025-09-25T16:00:00	0.58302	0.57895	0.00407	Bear	0.57953	58.0	14.2506	Retracement	Single	0	1	0.00000	0	true	23.60	9.3494	true		13631	125.00
NZDUSD	H4	2025-09-24T16:00:00	0.58479	0.58232	0.00247	Bear	0.58274	42.0	17.0040	Retracement	Single	0	1	0.00000	0	true	23.60	6.5960	true		10902	125.00
NZDUSD	H4	2025-09-24T12:00:00	0.58606	0.58406	0.00200	Bear	0.58479	73.0	36.5000	Retracement	Single	0	1	0.00000	0	true	38.20	1.7000	true		6876	125.00
NZDUSD	H4	2025-09-24T04:00:00	0.58597	0.58454	0.00143	Bull	0.58485	112.0	78.3217	Retracement	Single	0	1	0.00000	0	true	78.60	0.2783	true		5777	125.00
NZDUSD	H4	2025-09-23T12:00:00	0.58621	0.58440	0.00181	Bull	0.58589	32.0	17.6796	Retracement	Single	0	1	0.00000	0	true	23.60	5.9204	true		6875	125.00
NZDUSD	H4	2025-09-23T04:00:00	0.58682	0.58552	0.00130	Bear	0.58636	84.0	64.6154	Retracement	Single	0	1	0.00000	0	true	61.80	2.8154	true		5496	125.00
NZDUSD	H4	2025-09-22T20:00:00	0.58653	0.58500	0.00153	Bull	0.58623	30.0	19.6078	Retracement	Single	0	1	0.00000	0	true	23.60	3.9922	true		2881	125.00
NZDUSD	H4	2025-09-22T16:00:00	0.58647	0.58551	0.00096	Bull	0.58500	147.0	153.1250	Extension	Engulf	0	1	0.00000	0	true	100.00	53.1250	true		8798	125.00
NZDUSD	H4	2025-09-19T04:00:00	0.58907	0.58768	0.00139	Bear	0.58854	86.0	61.8705	Retracement	Single	0	1	0.00000	0	true	61.80	0.0705	true		7994	125.00
NZDUSD	H4	2025-09-18T16:00:00	0.59098	0.58904	0.00194	Bear	0.58913	9.0	4.6392	Retracement	Single	0	1	0.00000	0	true	23.60	18.9608	true		15852	125.00
NZDUSD	H4	2025-09-18T12:00:00	0.59155	0.58916	0.00239	Bear	0.59098	182.0	76.1506	Retracement	Single	0	1	0.00000	0	true	78.60	2.4494	true		11108	125.00
NZDUSD	H4	2025-09-18T08:00:00	0.59330	0.59097	0.00233	Bear	0.59155	58.0	24.8927	Retracement	Single	0	1	0.00000	0	true	23.60	1.2927	true		10120	125.00
NZDUSD	H4	2025-09-18T04:00:00	0.59640	0.59198	0.00442	Bear	0.59330	132.0	29.8643	Retracement	Single	0	1	0.00000	0	true	23.60	6.2643	true		7928	125.00
NZDUSD	H4	2025-09-18T00:00:00	0.60062	0.59471	0.00591	Bear	0.59640	169.0	28.5956	Retracement	Single	0	1	0.00000	0	true	23.60	4.9956	true		6435	125.00
NZDUSD	H4	2025-09-17T20:00:00	0.59854	0.59668	0.00186	Bear	0.60062	394.0	211.8280	Extension	Engulf	0	1	0.00000	0	true	100.00	111.8280	true		25812	125.00
NZDUSD	H4	2025-09-17T08:00:00	0.59821	0.59737	0.00084	Bear	0.59802	65.0	77.3810	Retracement	Single	0	1	0.00000	0	true	78.60	1.2190	true		5185	125.00
NZDUSD	H4	2025-09-17T04:00:00	0.59893	0.59729	0.00164	Bear	0.59821	92.0	56.0976	Retracement	Inside	1	2	0.00000	0	true	61.80	5.7024	true		4012	125.00
NZDUSD	H4	2025-09-16T20:00:00	0.59863	0.59696	0.00167	Bull	0.59828	35.0	20.9581	Retracement	Single	0	1	0.00000	0	true	23.60	2.6419	true		4610	125.00
NZDUSD	H4	2025-09-16T16:00:00	0.59794	0.59648	0.00146	Bull	0.59696	98.0	67.1233	Retracement	Single	0	1	0.00000	0	true	61.80	5.3233	true		11514	125.00
NZDUSD	H4	2025-09-16T12:00:00	0.59798	0.59596	0.00202	Bull	0.59648	150.0	74.2574	Retracement	Inside	1	2	0.00000	0	true	78.60	4.3426	true		8416	125.00
NZDUSD	H4	2025-09-16T04:00:00	0.59708	0.59556	0.00152	Bear	0.59694	138.0	90.7895	Retracement	Single	0	1	0.00000	0	true	100.00	9.2105	true		5331	125.00
NZDUSD	H4	2025-09-15T04:00:00	0.59559	0.59443	0.00116	Bull	0.59518	41.0	35.3448	Retracement	Single	0	1	0.00000	0	true	38.20	2.8552	true		4064	125.00
NZDUSD	H4	2025-09-12T20:00:00	0.59576	0.59428	0.00148	Bull	0.59508	68.0	45.9459	Retracement	Single	0	1	0.00000	0	true	50.00	4.0541	true		3301	125.00
NZDUSD	H4	2025-09-12T12:00:00	0.59732	0.59489	0.00243	Bear	0.59578	89.0	36.6255	Retracement	Single	0	1	0.00000	0	true	38.20	1.5745	true		6433	125.00
NZDUSD	H4	2025-09-12T08:00:00	0.59762	0.59652	0.00110	Bear	0.59732	80.0	72.7273	Retracement	Single	0	1	0.00000	0	true	78.60	5.8727	true		6825	125.00
NZDUSD	H4	2025-09-11T20:00:00	0.59744	0.59376	0.00368	Bull	0.59688	56.0	15.2174	Retracement	Single	0	1	0.00000	0	true	23.60	8.3826	true		5279	125.00
NZDUSD	H4	2025-09-11T16:00:00	0.59447	0.59134	0.00313	Bull	0.59376	71.0	22.6837	Retracement	Single	0	1	0.00000	0	true	23.60	0.9163	true		16569	125.00
NZDUSD	H4	2025-09-10T16:00:00	0.59562	0.59346	0.00216	Bull	0.59390	172.0	79.6296	Retracement	Single	0	1	0.00000	0	true	78.60	1.0296	true		13908	125.00
NZDUSD	H4	2025-09-09T20:00:00	0.59561	0.59244	0.00317	Bear	0.59298	54.0	17.0347	Retracement	Single	0	1	0.00000	0	true	23.60	6.5653	true		4999	125.00
NZDUSD	H4	2025-09-09T16:00:00	0.59584	0.59382	0.00202	Bear	0.59561	179.0	88.6139	Retracement	Single	0	1	0.00000	0	true	78.60	10.0139	true		15335	125.00
NZDUSD	H4	2025-09-09T08:00:00	0.59494	0.59362	0.00132	Bull	0.59390	104.0	78.7879	Retracement	Single	0	1	0.00000	0	true	78.60	0.1879	true		9751	125.00
NZDUSD	H4	2025-09-09T04:00:00	0.59482	0.59315	0.00167	Bull	0.59362	120.0	71.8563	Retracement	Single	0	1	0.00000	0	true	78.60	6.7437	true		6854	125.00
NZDUSD	H4	2025-09-09T00:00:00	0.59417	0.59278	0.00139	Bull	0.59315	102.0	73.3813	Retracement	Single	0	1	0.00000	0	true	78.60	5.2187	true		4016	125.00
NZDUSD	H4	2025-09-08T12:00:00	0.59298	0.58993	0.00305	Bull	0.59175	123.0	40.3279	Retracement	Single	0	1	0.00000	0	true	38.20	2.1279	true		5819	125.00
NZDUSD	H4	2025-09-08T08:00:00	0.59032	0.58860	0.00172	Bull	0.58993	39.0	22.6744	Retracement	Single	0	1	0.00000	0	true	23.60	0.9256	true		7833	125.00
NZDUSD	H4	2025-09-08T00:00:00	0.58994	0.58859	0.00135	Bear	0.58917	58.0	42.9630	Retracement	Single	0	1	0.00000	0	true	38.20	4.7630	true		5123	125.00
NZDUSD	H4	2025-09-05T20:00:00	0.59166	0.58908	0.00258	Bear	0.58994	86.0	33.3333	Retracement	Single	0	1	0.00000	0	true	38.20	4.8667	true		5673	125.00
NZDUSD	H4	2025-09-05T12:00:00	0.58785	0.58577	0.00208	Bull	0.58708	77.0	37.0192	Retracement	Single	0	1	0.00000	0	true	38.20	1.1808	true		10742	125.00
NZDUSD	H4	2025-09-05T08:00:00	0.58637	0.58547	0.00090	Bull	0.58577	60.0	66.6667	Retracement	Single	0	1	0.00000	0	true	61.80	4.8667	true		5473	125.00
NZDUSD	H4	2025-09-05T04:00:00	0.58558	0.58380	0.00178	Bull	0.58547	11.0	6.1798	Retracement	Single	0	1	0.00000	0	true	23.60	17.4202	true		4285	125.00
NZDUSD	H4	2025-09-05T00:00:00	0.58458	0.58347	0.00111	Bull	0.58380	78.0	70.2703	Retracement	Single	0	1	0.00000	0	true	78.60	8.3297	true		3206	125.00
NZDUSD	H4	2025-09-04T16:00:00	0.58684	0.58443	0.00241	Bear	0.58579	136.0	56.4315	Retracement	Single	0	1	0.00000	0	true	61.80	5.3685	true		13593	125.00
NZDUSD	H4	2025-09-04T08:00:00	0.58888	0.58673	0.00215	Bear	0.58682	9.0	4.1860	Retracement	Single	0	1	0.00000	0	true	23.60	19.4140	true		6342	125.00
NZDUSD	H4	2025-09-03T16:00:00	0.58685	0.58547	0.00138	Bull	0.58603	82.0	59.4203	Retracement	Single	0	1	0.00000	0	true	61.80	2.3797	true		15665	125.00
NZDUSD	H4	2025-09-03T12:00:00	0.58662	0.58403	0.00259	Bull	0.58547	115.0	44.4015	Retracement	Single	0	1	0.00000	0	true	50.00	5.5985	true		8803	125.00
NZDUSD	H4	2025-09-03T08:00:00	0.58623	0.58531	0.00092	Bull	0.58403	220.0	239.1304	Extension	Engulf	0	1	0.00000	0	true	100.00	139.1304	true		9758	125.00
NZDUSD	H4	2025-09-03T00:00:00	0.58665	0.58556	0.00109	Bear	0.58656	100.0	91.7431	Retracement	Single	0	1	0.00000	0	true	100.00	8.2569	true		3431	125.00
NZDUSD	H4	2025-09-02T12:00:00	0.58875	0.58480	0.00395	Bear	0.58583	103.0	26.0759	Retracement	Single	0	1	0.00000	0	true	23.60	2.4759	true		14888	125.00
NZDUSD	H4	2025-09-02T08:00:00	0.59018	0.58800	0.00218	Bear	0.58875	75.0	34.4037	Retracement	Single	0	1	0.00000	0	true	38.20	3.7963	true		12407	125.00
NZDUSD	H4	2025-08-29T08:00:00	0.58938	0.58805	0.00133	Bull	0.58842	96.0	72.1805	Retracement	Single	0	1	0.00000	0	true	78.60	6.4195	true		6779	125.00
NZDUSD	H4	2025-08-29T04:00:00	0.58866	0.58775	0.00091	Bull	0.58805	61.0	67.0330	Retracement	Single	0	1	0.00000	0	true	61.80	5.2330	true		7012	125.00
NZDUSD	H4	2025-08-28T16:00:00	0.58771	0.58620	0.00151	Bull	0.58644	127.0	84.1060	Retracement	Single	0	1	0.00000	0	true	78.60	5.5060	true		12330	125.00
NZDUSD	H4	2025-08-28T12:00:00	0.58661	0.58525	0.00136	Bull	0.58620	41.0	30.1471	Retracement	Single	0	1	0.00000	0	true	23.60	6.5471	true		8864	125.00
NZDUSD	H4	2025-08-28T08:00:00	0.58667	0.58538	0.00129	Bull	0.58525	142.0	110.0775	Extension	Single	0	1	0.00000	0	true	100.00	10.0775	true		9253	125.00
NZDUSD	H4	2025-08-28T04:00:00	0.58624	0.58405	0.00219	Bull	0.58538	86.0	39.2694	Retracement	Single	0	1	0.00000	0	true	38.20	1.0694	true		8887	125.00
NZDUSD	H4	2025-08-27T12:00:00	0.58475	0.58240	0.00235	Bear	0.58313	73.0	31.0638	Retracement	Single	0	1	0.00000	0	true	38.20	7.1362	true		6492	125.00
NZDUSD	H4	2025-08-27T08:00:00	0.58572	0.58414	0.00158	Bear	0.58475	61.0	38.6076	Retracement	Single	0	1	0.00000	0	true	38.20	0.4076	true		6777	125.00
NZDUSD	H4	2025-08-26T16:00:00	0.58577	0.58380	0.00197	Bull	0.58462	115.0	58.3756	Retracement	Single	0	1	0.00000	0	true	61.80	3.4244	true		11246	125.00
NZDUSD	H4	2025-08-26T04:00:00	0.58681	0.58426	0.00255	Bear	0.58564	138.0	54.1176	Retracement	Single	0	1	0.00000	0	true	50.00	4.1176	true		8907	125.00
NZDUSD	H4	2025-08-26T00:00:00	0.58622	0.58443	0.00179	Bear	0.58681	238.0	132.9609	Extension	Engulf	0	1	0.00000	0	true	100.00	32.9609	true		8562	125.00
NZDUSD	H4	2025-08-25T20:00:00	0.58762	0.58604	0.00158	Bear	0.58622	18.0	11.3924	Retracement	Single	0	1	0.00000	0	true	23.60	12.2076	true		6186	125.00
NZDUSD	H4	2025-08-25T16:00:00	0.58719	0.58553	0.00166	Bear	0.58762	209.0	125.9036	Extension	Single	0	1	0.00000	0	true	100.00	25.9036	true		9756	125.00
NZDUSD	H4	2025-08-25T08:00:00	0.58660	0.58509	0.00151	Bull	0.58623	37.0	24.5033	Retracement	Single	0	1	0.00000	0	true	23.60	0.9033	true		7035	125.00
NZDUSD	H4	2025-08-25T04:00:00	0.58691	0.58440	0.00251	Bull	0.58509	182.0	72.5100	Retracement	Inside	1	2	0.00000	0	true	78.60	6.0900	true		6124	125.00
NZDUSD	H4	2025-08-22T04:00:00	0.58215	0.58101	0.00114	Bear	0.58195	94.0	82.4561	Retracement	Single	0	1	0.00000	0	true	78.60	3.8561	true		7400	125.00
NZDUSD	H4	2025-08-21T16:00:00	0.58308	0.58159	0.00149	Bear	0.58271	112.0	75.1678	Retracement	Single	0	1	0.00000	0	true	78.60	3.4322	true		16554	125.00
NZDUSD	H4	2025-08-20T12:00:00	0.58343	0.58138	0.00205	Bull	0.58206	137.0	66.8293	Retracement	Single	0	1	0.00000	0	true	61.80	5.0293	true		8334	125.00
NZDUSD	H4	2025-08-20T04:00:00	0.58970	0.58886	0.00084	Bear	0.58945	59.0	70.2381	Retracement	Single	0	1	0.00000	0	true	78.60	8.3619	true		13839	125.00
NZDUSD	H4	2025-08-20T00:00:00	0.59026	0.58901	0.00125	Bear	0.58970	69.0	55.2000	Retracement	Single	0	1	0.00000	0	true	50.00	5.2000	true		4692	125.00
NZDUSD	H4	2025-08-19T20:00:00	0.59215	0.58972	0.00243	Bear	0.59026	54.0	22.2222	Retracement	Single	0	1	0.00000	0	true	23.60	1.3778	true		4674	125.00
NZDUSD	H4	2025-08-19T08:00:00	0.59279	0.59152	0.00127	Bear	0.59294	142.0	111.8110	Extension	Engulf	0	1	0.00000	0	true	100.00	11.8110	true		9025	125.00
NZDUSD	H4	2025-08-19T00:00:00	0.59246	0.59170	0.00076	Bull	0.59139	107.0	140.7895	Extension	Engulf	0	1	0.00000	0	true	100.00	40.7895	true		3922	125.00
NZDUSD	H4	2025-08-18T16:00:00	0.59400	0.59285	0.00115	Bear	0.59312	27.0	23.4783	Retracement	Single	0	1	0.00000	0	true	23.60	0.1217	true		9858	125.00
NZDUSD	H4	2025-08-18T08:00:00	0.59400	0.59271	0.00129	Bull	0.59283	117.0	90.6977	Retracement	Single	0	1	0.00000	0	true	100.00	9.3023	true		7881	125.00
NZDUSD	H4	2025-08-18T04:00:00	0.59354	0.59153	0.00201	Bull	0.59271	83.0	41.2935	Retracement	Single	0	1	0.00000	0	true	38.20	3.0935	true		6618	125.00
NZDUSD	H4	2025-08-15T20:00:00	0.59380	0.59232	0.00148	Bear	0.59258	26.0	17.5676	Retracement	Single	0	1	0.00000	0	true	23.60	6.0324	true		4118	125.00
NZDUSD	H4	2025-08-15T12:00:00	0.59289	0.59148	0.00141	Bull	0.59165	124.0	87.9433	Retracement	Single	0	1	0.00000	0	true	78.60	9.3433	true		7664	125.00
NZDUSD	H4	2025-08-14T16:00:00	0.59545	0.59280	0.00265	Bear	0.59307	27.0	10.1887	Retracement	Single	0	1	0.00000	0	true	23.60	13.4113	true		18005	125.00
NZDUSD	H4	2025-08-14T12:00:00	0.59762	0.59466	0.00296	Bear	0.59545	79.0	26.6892	Retracement	Single	0	1	0.00000	0	true	23.60	3.0892	true		11669	125.00
NZDUSD	H4	2025-08-14T08:00:00	0.59900	0.59705	0.00195	Bear	0.59762	57.0	29.2308	Retracement	Single	0	1	0.00000	0	true	23.60	5.6308	true		10697	125.00
NZDUSD	H4	2025-08-13T20:00:00	0.59875	0.59730	0.00145	Bear	0.59769	39.0	26.8966	Retracement	Single	0	1	0.00000	0	true	23.60	3.2966	true		4480	125.00
NZDUSD	H4	2025-08-13T16:00:00	0.59947	0.59738	0.00209	Bear	0.59875	137.0	65.5502	Retracement	Single	0	1	0.00000	0	true	61.80	3.7502	true		10941	125.00
NZDUSD	H4	2025-08-13T08:00:00	0.59602	0.59437	0.00165	Bull	0.59522	80.0	48.4848	Retracement	Single	0	1	0.00000	0	true	50.00	1.5152	true		8721	125.00
NZDUSD	H4	2025-08-13T04:00:00	0.59575	0.59473	0.00102	Bull	0.59437	138.0	135.2941	Extension	Engulf	0	1	0.00000	0	true	100.00	35.2941	true		5834	125.00
NZDUSD	H4	2025-08-12T16:00:00	0.59444	0.59119	0.00325	Bull	0.59207	237.0	72.9231	Retracement	Single	0	1	0.00000	0	true	78.60	5.6769	true		23465	125.00
NZDUSD	H4	2025-08-12T08:00:00	0.59450	0.59276	0.00174	Bear	0.59385	109.0	62.6437	Retracement	Single	0	1	0.00000	0	true	61.80	0.8437	true		10656	125.00
NZDUSD	H4	2025-08-12T00:00:00	0.59387	0.59282	0.00105	Bull	0.59312	75.0	71.4286	Retracement	Single	0	1	0.00000	0	true	78.60	7.1714	true		4125	125.00
NZDUSD	H4	2025-08-11T20:00:00	0.59375	0.59247	0.00128	Bull	0.59282	93.0	72.6563	Retracement	Single	0	1	0.00000	0	true	78.60	5.9437	true		5062	125.00
NZDUSD	H4	2025-08-11T12:00:00	0.59554	0.59380	0.00174	Bear	0.59459	79.0	45.4023	Retracement	Single	0	1	0.00000	0	true	50.00	4.5977	true		7421	125.00
NZDUSD	H4	2025-08-08T16:00:00	0.59581	0.59470	0.00111	Bear	0.59619	149.0	134.2342	Extension	Single	0	1	0.00000	0	true	100.00	34.2342	true		10753	125.00
NZDUSD	H4	2025-08-08T12:00:00	0.59672	0.59483	0.00189	Bear	0.59581	98.0	51.8519	Retracement	Single	0	1	0.00000	0	true	50.00	1.8519	true		8645	125.00
NZDUSD	H4	2025-08-08T08:00:00	0.59668	0.59523	0.00145	Bear	0.59672	149.0	102.7586	Extension	Engulf	0	1	0.00000	0	true	100.00	2.7586	true		8789	125.00
NZDUSD	H4	2025-08-08T00:00:00	0.59627	0.59373	0.00254	Bull	0.59434	193.0	75.9843	Retracement	Single	0	1	0.00000	0	true	78.60	2.6157	true		6912	125.00
NZDUSD	H4	2025-08-07T16:00:00	0.59602	0.59440	0.00162	Bear	0.59601	161.0	99.3827	Retracement	Single	0	1	0.00000	0	true	100.00	0.6173	true		17969	125.00
NZDUSD	H4	2025-08-07T08:00:00	0.59504	0.59263	0.00241	Bull	0.59415	89.0	36.9295	Retracement	Single	0	1	0.00000	0	true	38.20	1.2705	true		10185	125.00
NZDUSD	H4	2025-08-07T04:00:00	0.59334	0.59216	0.00118	Bull	0.59263	71.0	60.1695	Retracement	Single	0	1	0.00000	0	true	61.80	1.6305	true		7845	125.00
NZDUSD	H4	2025-08-06T20:00:00	0.59370	0.59200	0.00170	Bear	0.59401	201.0	118.2353	Extension	Single	0	1	0.00000	0	true	100.00	18.2353	true		7510	125.00
NZDUSD	H4	2025-08-06T04:00:00	0.59142	0.58892	0.00250	Bull	0.59034	108.0	43.2000	Retracement	Single	0	1	0.00000	0	true	38.20	5.0000	true		6584	125.00
NZDUSD	H4	2025-08-06T00:00:00	0.59012	0.58899	0.00113	Bull	0.58892	120.0	106.1947	Extension	Engulf	0	1	0.00000	0	true	100.00	6.1947	true		5387	125.00
NZDUSD	H4	2025-08-05T20:00:00	0.59038	0.58850	0.00188	Bull	0.58892	146.0	77.6596	Retracement	Inside	1	2	0.00000	0	true	78.60	0.9404	true		6720	125.00
NZDUSD	H4	2025-08-05T16:00:00	0.58953	0.58801	0.00152	Bull	0.58850	103.0	67.7632	Retracement	Single	0	1	0.00000	0	true	61.80	5.9632	true		19836	125.00
NZDUSD	H4	2025-08-05T08:00:00	0.59144	0.58902	0.00242	Bear	0.59019	117.0	48.3471	Retracement	Single	0	1	0.00000	0	true	50.00	1.6529	true		10937	125.00
NZDUSD	H4	2025-08-04T04:00:00	0.59183	0.59015	0.00168	Bull	0.59025	158.0	94.0476	Retracement	Single	0	1	0.00000	0	true	100.00	5.9524	true		11344	125.00
NZDUSD	H4	2025-08-04T00:00:00	0.59211	0.58881	0.00330	Bull	0.59015	196.0	59.3939	Retracement	Inside	1	2	0.00000	0	true	61.80	2.4061	true		7785	125.00
NZDUSD	H4	2025-08-01T08:00:00	0.58915	0.58730	0.00185	Bear	0.58831	101.0	54.5946	Retracement	Single	0	1	0.00000	0	true	50.00	4.5946	true		10384	125.00
NZDUSD	H4	2025-08-01T04:00:00	0.58930	0.58813	0.00117	Bear	0.58915	102.0	87.1795	Retracement	Single	0	1	0.00000	0	true	78.60	8.5795	true		9343	125.00
NZDUSD	H4	2025-07-31T20:00:00	0.59034	0.58887	0.00147	Bear	0.58969	82.0	55.7823	Retracement	Single	0	1	0.00000	0	true	50.00	5.7823	true		8273	125.00
NZDUSD	H4	2025-07-31T16:00:00	0.59129	0.58943	0.00186	Bear	0.59034	91.0	48.9247	Retracement	Single	0	1	0.00000	0	true	50.00	1.0753	true		16472	125.00
NZDUSD	H4	2025-07-31T12:00:00	0.59360	0.59086	0.00274	Bear	0.59129	43.0	15.6934	Retracement	Single	0	1	0.00000	0	true	23.60	7.9066	true		10654	125.00
NZDUSD	H4	2025-07-31T04:00:00	0.59094	0.58910	0.00184	Bull	0.58965	129.0	70.1087	Retracement	Single	0	1	0.00000	0	true	61.80	8.3087	true		10964	125.00
NZDUSD	H4	2025-07-30T20:00:00	0.59257	0.59074	0.00183	Bear	0.59286	212.0	115.8470	Extension	Engulf	0	1	0.00000	0	true	100.00	15.8470	true		20515	125.00
NZDUSD	H4	2025-07-30T16:00:00	0.59596	0.59232	0.00364	Bear	0.59257	25.0	6.8681	Retracement	Single	0	1	0.00000	0	true	23.60	16.7319	true		14810	125.00
NZDUSD	H4	2025-07-30T12:00:00	0.59656	0.59501	0.00155	Bear	0.59596	95.0	61.2903	Retracement	Single	0	1	0.00000	0	true	61.80	0.5097	true		10650	125.00
NZDUSD	H4	2025-07-30T08:00:00	0.59704	0.59574	0.00130	Bear	0.59656	82.0	63.0769	Retracement	Single	0	1	0.00000	0	true	61.80	1.2769	true		9725	125.00
NZDUSD	H4	2025-07-30T00:00:00	0.59603	0.59507	0.00096	Bull	0.59483	120.0	125.0000	Extension	Engulf	0	1	0.00000	0	true	100.00	25.0000	true		4976	125.00
NZDUSD	H4	2025-07-29T20:00:00	0.59573	0.59413	0.00160	Bull	0.59507	66.0	41.2500	Retracement	Single	0	1	0.00000	0	true	38.20	3.0500	true		7434	125.00
NZDUSD	H4	2025-07-29T12:00:00	0.59708	0.59444	0.00264	Bear	0.59630	186.0	70.4545	Retracement	Single	0	1	0.00000	0	true	78.60	8.1455	true		10286	125.00
NZDUSD	H4	2025-07-28T20:00:00	0.59873	0.59672	0.00201	Bear	0.59722	50.0	24.8756	Retracement	Single	0	1	0.00000	0	true	23.60	1.2756	true		5805	125.00
NZDUSD	H4	2025-07-28T08:00:00	0.60318	0.60070	0.00248	Bear	0.60117	47.0	18.9516	Retracement	Single	0	1	0.00000	0	true	23.60	4.6484	true		12686	125.00
NZDUSD	H4	2025-07-25T20:00:00	0.60139	0.59966	0.00173	Bull	0.60076	63.0	36.4162	Retracement	Single	0	1	0.00000	0	true	38.20	1.7838	true		4187	125.00
NZDUSD	H4	2025-07-25T12:00:00	0.60300	0.60050	0.00250	Bear	0.60150	100.0	40.0000	Retracement	Single	0	1	0.00000	0	true	38.20	1.8000	true		8279	125.00
NZDUSD	H4	2025-07-25T08:00:00	0.60351	0.60139	0.00212	Bear	0.60300	161.0	75.9434	Retracement	Single	0	1	0.00000	0	true	78.60	2.6566	true		11061	125.00
NZDUSD	H4	2025-07-24T20:00:00	0.60551	0.60331	0.00220	Bear	0.60431	100.0	45.4545	Retracement	Single	0	1	0.00000	0	true	50.00	4.5455	true		5084	125.00
NZDUSD	H4	2025-07-24T16:00:00	0.60547	0.60403	0.00144	Bear	0.60551	148.0	102.7778	Extension	Engulf	0	1	0.00000	0	true	100.00	2.7778	true		15988	125.00
NZDUSD	H4	2025-07-24T08:00:00	0.60582	0.60433	0.00149	Bull	0.60432	150.0	100.6711	Extension	Single	0	1	0.00000	0	true	100.00	0.6711	true		10951	125.00
NZDUSD	H4	2025-07-24T04:00:00	0.60503	0.60367	0.00136	Bull	0.60433	70.0	51.4706	Retracement	Single	0	1	0.00000	0	true	50.00	1.4706	true		8795	125.00
NZDUSD	H4	2025-07-24T00:00:00	0.60463	0.60273	0.00190	Bull	0.60367	96.0	50.5263	Retracement	Single	0	1	0.00000	0	true	50.00	0.5263	true		4669	125.00
NZDUSD	H4	2025-07-23T12:00:00	0.60336	0.60124	0.00212	Bull	0.60282	54.0	25.4717	Retracement	Single	0	1	0.00000	0	true	23.60	1.8717	true		8142	125.00
NZDUSD	H4	2025-07-23T08:00:00	0.60171	0.59963	0.00208	Bull	0.60124	47.0	22.5962	Retracement	Single	0	1	0.00000	0	true	23.60	1.0038	true		9409	125.00
NZDUSD	H4	2025-07-23T04:00:00	0.60073	0.59832	0.00241	Bull	0.59963	110.0	45.6432	Retracement	Single	0	1	0.00000	0	true	50.00	4.3568	true		10307	125.00
NZDUSD	H4	2025-07-22T20:00:00	0.60031	0.59633	0.00398	Bull	0.59832	199.0	50.0000	Retracement	Inside	1	2	0.00000	0	true	50.00	0.0000	true		5118	125.00
NZDUSD	H4	2025-07-22T16:00:00	0.59656	0.59441	0.00215	Bull	0.59633	23.0	10.6977	Retracement	Single	0	1	0.00000	0	true	23.60	12.9023	true		15888	125.00
NZDUSD	H4	2025-07-22T08:00:00	0.59656	0.59548	0.00108	Bear	0.59586	38.0	35.1852	Retracement	Single	0	1	0.00000	0	true	38.20	3.0148	true		7715	125.00
NZDUSD	H4	2025-07-22T04:00:00	0.59705	0.59562	0.00143	Bear	0.59656	94.0	65.7343	Retracement	Single	0	1	0.00000	0	true	61.80	3.9343	true		5572	125.00
